league,season,week,team_norm,team_raw,pr,rank,sos,sos_rank
CFB,2024,3,,Illinois,75,51,,
CFB,2024,3,,Arkansas,74.86,52,,
CFB,2024,3,,Georgia Tech,74.4,53,,
CFB,2024,3,,Arizona State,74.06,54,,
CFB,2024,3,,Boston College,74.05,55,,
CFB,2024,3,,Colorado,73.85,56,,
CFB,2024,3,,North Carolina,73.81,57,,
CFB,2024,3,,South Dakota State,73.43,58,,
CFB,2024,3,,Syracuse,73.37,59,,
CFB,2024,3,,Tulane,73.3,60,,
CFB,2024,3,,Oregon State,72.63,61,,
CFB,2024,3,,Pittsburgh,72.52,62,,
CFB,2024,3,,Cincinnati,72.49,63,,
CFB,2024,3,,NC State,71.8,64,,
CFB,2024,3,,South Florida,71.59,65,,
CFB,2024,3,,Houston,71.38,66,,
CFB,2024,3,,Fresno State,71.04,67,,
CFB,2024,3,,Texas State,70.22,68,,
CFB,2024,3,,Michigan State,69.7,69,,
CFB,2024,3,,Appalachian State,69.61,70,,
CFB,2024,3,,Mississippi State,69.57,71,,
CFB,2024,3,,North Dakota State,69.37,72,,
CFB,2024,3,,Toledo,69.25,73,,
CFB,2024,3,,Liberty,69.21,74,,
CFB,2024,3,,Duke,69.09,75,,
CFB,2024,3,,UCL,68.82,76,,
CFB,2024,3,,James Madison,68.73,77,,
CFB,2024,3,,Northwestern,68.02,78,,
CFB,2024,3,,Virginia,67.92,79,,
CFB,2024,3,,Louisiana-Lafayette,67.58,80,,
CFB,2024,3,,Purdue,67.17,81,,
CFB,2024,3,,Coastal Carolina,66.77,82,,
CFB,2024,3,,Stanford,66.62,83,,
CFB,2024,3,,Wake Forest,66.4,84,,
CFB,2024,3,,Montana,66.26,85,,
CFB,2024,3,,Western Kentucky,65.86,86,,
CFB,2024,3,,Northern Illinois,65.77,87,,
CFB,2024,3,,Vanderbilt,65.47,88,,
CFB,2024,3,,East Carolina,65.38,89,,
CFB,2024,3,,Arkansas State,65.24,90,,
CFB,2024,3,,Army West Point,64.99,91,,
CFB,2024,3,,Marshall,64.98,92,,
CFB,2024,3,,UTS,64.94,93,,
CFB,2024,3,,Miami-Ohio,64.9,94,,
CFB,2024,3,,Georgia Southern,64.49,95,,
CFB,2024,3,,Bowling Green,63.91,96,,
CFB,2024,3,,San Jose State,63.74,97,,
CFB,2024,3,,South Alabama,63.62,98,,
CFB,2024,3,,Troy,63.41,99,,
CFB,2024,3,,Montana State,63.4,100,,
CFB,2024,3,,Navy,62.91,101,,
CFB,2024,3,,Central Arkansas,62.81,102,,
CFB,2024,3,,Florida Atlantic,62.64,103,,
CFB,2024,3,,Utah State,62.52,104,,
CFB,2024,3,,South Dakota,62.24,105,,
CFB,2024,3,,Air Force,62.1,106,,
CFB,2024,3,,North Dakota,62.1,107,,
CFB,2024,3,,Rice,62.08,108,,
CFB,2024,3,,Idaho,62.06,109,,
CFB,2024,3,,Old Dominion,61.94,110,,
CFB,2024,3,,UAB,61.79,111,,
CFB,2024,3,,Wyoming,61.37,112,,
CFB,2024,3,,Colorado State,61.2,113,,
CFB,2024,3,,San Diego State,61.08,114,,
CFB,2024,3,,Sam Houston State,60.96,115,,
CFB,2024,3,,Ohio,60.81,116,,
CFB,2024,3,,North Texas,60.7,117,,
CFB,2024,3,,Southern Illinois,59.93,118,,
CFB,2024,3,,Georgia State,59.85,119,,
CFB,2024,3,,Connecticut,58.39,120,,
CFB,2024,3,,Jacksonville State,58.36,121,,
CFB,2024,3,,Western Michigan,58.13,122,,
CFB,2024,3,,Sacramento State,57.99,123,,
CFB,2024,3,,Hawai'i,57.83,124,,
CFB,2024,3,,Villanova,57.69,125,,
CFB,2024,3,,Tulsa,57.22,126,,
CFB,2024,3,,Central Michigan,57.12,127,,
CFB,2024,3,,Nevada,57.01,128,,
CFB,2024,3,,Buffalo,56.73,129,,
CFB,2024,3,,Fla. International,56.31,130,,
CFB,2024,3,,Southern Miss,56.31,131,,
CFB,2024,3,,UC Davis,56.23,132,,
CFB,2024,3,,Illinois State,56.23,133,,
CFB,2024,3,,New Mexico,56.22,134,,
CFB,2024,3,,Eastern Michigan,56.2,135,,
CFB,2024,3,,LouisianaMonroe(ULM),55.74,136,,
CFB,2024,3,,Weber State,55.56,137,,
CFB,2024,3,,Louisiana Tech,55.18,138,,
CFB,2024,3,,Yale,55.1,139,,
CFB,2024,3,,Delaware,55.01,140,,
CFB,2024,3,,Mercer,54.91,141,,
CFB,2024,3,,Charlotte,54.85,142,,
CFB,2024,3,,Incarnate Word,54.41,143,,
CFB,2024,3,,Ball State,54.14,144,,
CFB,2024,3,,Richmond,54.06,145,,
CFB,2024,3,,Missouri State,53.79,146,,
CFB,2024,3,,Northern Iowa,53.61,147,,
CFB,2024,3,,Youngstown State,53.56,148,,
CFB,2024,3,,Chattanooga,53.54,149,,
CFB,2024,3,,William & Mary,53.36,150,,
CFB,2024,3,,Tarleton State,53.19,151,,
CFB,2024,3,,Northern Arizona,52.92,152,,
CFB,2024,3,,New Mexico State,52.85,153,,
CFB,2024,3,,Tennessee-Martin,52.74,154,,
CFB,2024,3,,UTEP,52.51,155,,
CFB,2024,3,,Harvard,52.4,156,,
CFB,2024,3,,Lafayette,52.32,157,,
CFB,2024,3,,Eastern Washington,52.08,158,,
CFB,2024,3,,Southern Utah,51.96,159,,
CFB,2024,3,,Middle Tennessee,51.27,160,,
CFB,2024,3,,Western Carolina,50.6,161,,
CFB,2024,3,,Akron,50.55,162,,
CFB,2024,3,,Elon,50.52,163,,
CFB,2024,3,,Temple,50.47,164,,
CFB,2024,3,,SE Missouri State,50.12,165,,
CFB,2024,3,,Furman,49.95,166,,
CFB,2024,3,,Nicholls State,49.78,167,,
CFB,2024,3,,Holy Cross,49.77,168,,
CFB,2024,3,,New Hampshire,49.68,169,,
CFB,2024,3,,Towson,49.38,170,,
CFB,2024,3,,Pennsylvania,49.09,171,,
CFB,2024,3,,Albany-NY,48.97,172,,
CFB,2024,3,,Monmouth-NJ,48.29,173,,
CFB,2024,3,,Rhode Island,48.15,174,,
CFB,2024,3,,Princeton,48.02,175,,
CFB,2024,3,,Gardner-Webb,47.61,176,,
CFB,2024,3,,Dartmouth,47.55,177,,
CFB,2024,3,,Abilene Christian,47.54,178,,
CFB,2024,3,,Stephen F. Austin,47.27,179,,
CFB,2024,3,,East Tennessee State,47.19,180,,
CFB,2024,3,,Eastern Kentucky,47.08,181,,
CFB,2024,3,,Eastern Illinois,46.95,182,,
CFB,2024,3,,Campbell,46.92,183,,
CFB,2024,3,,Kennesaw State,46.82,184,,
CFB,2024,3,,Idaho State,46.82,185,,
CFB,2024,3,,Lamar,46.49,186,,
CFB,2024,3,,McNeese State,46.42,187,,
CFB,2024,3,,Drake,46.19,188,,
CFB,2024,3,,Austin Peay,45.47,189,,
CFB,2024,3,,Samford,45.22,190,,
CFB,2024,3,,Murray State,45.14,191,,
CFB,2024,3,,Hampton,44.82,192,,
CFB,2024,3,,SE Louisiana,44.72,193,,
CFB,2024,3,,Wofford,44.7,194,,
CFB,2024,3,,Indiana State,44.45,195,,
CFB,2024,3,,Kent State,44.29,196,,
CFB,2024,3,,Massachusetts,44.2,197,,
CFB,2024,3,,Alabama State,44.13,198,,
CFB,2024,3,,NC Central,43.81,199,,
CFB,2024,3,,Duquesne,43.64,200,,
CFB,2024,3,,Jackson State,43.47,201,,
CFB,2024,3,,Portland State,43.32,202,,
CFB,2024,3,,Florida A&M,43.21,203,,
CFB,2024,3,,Brown,43.2,204,,
CFB,2024,3,,Tennessee Tech,42.8,205,,
CFB,2024,3,,Tennessee State,42.55,206,,
CFB,2024,3,,Morgan State,42.41,207,,
CFB,2024,3,,Butler,42.38,208,,
CFB,2024,3,,Cal Poly-SLO,41.49,209,,
CFB,2024,3,,North Alabama,41.46,210,,
CFB,2024,3,,Cornell,41.21,211,,
CFB,2024,3,,Maine,41.18,212,,
CFB,2024,3,,Robert Morris,41,213,,
CFB,2024,3,,Howard,40.8,214,,
CFB,2024,3,,Colgate,40.71,215,,
CFB,2024,3,,Fordham,40.64,216,,
CFB,2024,3,,San Diego,40.6,217,,
CFB,2024,3,,NC A&T,40.41,218,,
CFB,2024,3,,Grambling State,40.35,219,,
CFB,2024,3,,Charleston Southern,40.35,220,,
CFB,2024,3,,Alcorn State,40.25,221,,
CFB,2024,3,,Georgetown,40.14,222,,
CFB,2024,3,,Lehigh,40.12,223,,
CFB,2024,3,,Sacred Heart,40.09,224,,
CFB,2024,3,,Saint Francis-Pa.,39.81,225,,
CFB,2024,3,,Northern Colorado,39.78,226,,
CFB,2024,3,,Lindenwood,39.68,227,,
CFB,2024,3,,St. Thomas-Mn.,39.47,228,,
CFB,2024,3,,SC State,39.31,229,,
CFB,2024,3,,Stony Brook,39.28,230,,
CFB,2024,3,,Columbia,39.08,231,,
CFB,2024,3,,Merrimack,38.56,232,,
CFB,2024,3,,Houston Christian,38.41,233,,
CFB,2024,3,,Bryant,38.35,234,,
CFB,2024,3,,Texas A&M-Commerce,38.07,235,,
CFB,2024,3,,VMI,37.92,236,,
CFB,2024,3,,Prairie View A&M,37.7,237,,
CFB,2024,3,,LIU Post,37.25,238,,
CFB,2024,3,,The Citadel,37.24,239,,
CFB,2024,3,,Southern U.,37.18,240,,
CFB,2024,3,,Dayton,36.9,241,,
CFB,2024,3,,Utah Tech,36.61,242,,
CFB,2024,3,,Alabama A&M,36.22,243,,
CFB,2024,3,,Bethune-Cookman,34.95,244,,
CFB,2024,3,,Central Connecticut,34.76,245,,
CFB,2024,3,,Western Illinois,34.67,246,,
CFB,2024,3,,Davidson,34.64,247,,
CFB,2024,3,,Norfolk State,34.43,248,,
CFB,2024,3,,Bucknell,34.36,249,,
CFB,2024,3,,West Georgia,33.66,250,,
CFB,2024,3,,Wagner,33.1,251,,
CFB,2024,3,,Texas Southern,33.1,252,,
CFB,2024,3,,Delaware State,32.46,253,,
CFB,2024,3,,Ark.-Pine Bluff,32.35,254,,
CFB,2024,3,,Valparaiso,32.07,255,,
CFB,2024,3,,Stonehill College,31.71,256,,
CFB,2024,3,,Morehead State,31.41,257,,
CFB,2024,3,,Presbyterian College,31.29,258,,
CFB,2024,3,,Northwestern State,31.07,259,,
CFB,2024,3,,Marist,30.52,260,,
CFB,2024,3,,Mercyhurst,30.13,261,,
CFB,2024,3,,Miss. Valley State,29.55,262,,
CFB,2024,3,,Stetson,27.73,263,,
CFB,2024,4,,Texas,95.02,1,,
CFB,2024,4,,Georgia,93.27,2,,
CFB,2024,4,,Alabama,92.92,3,,
CFB,2024,4,,Ohio State,92.06,4,,
CFB,2024,4,,Mississippi,90.41,5,,
CFB,2024,4,,Tennessee,88.75,6,,
CFB,2024,4,,Oregon,88.75,7,,
CFB,2024,4,,Notre Dame,87.57,8,,
CFB,2024,4,,Miami-Florida,86.93,9,,
CFB,2024,4,,Penn State,85.99,10,,
CFB,2024,4,,Utah,84.78,11,,
CFB,2024,4,,Southern California,83.9,12,,
CFB,2024,4,,Oklahoma,83.41,13,,
CFB,2024,4,,LSU,83.36,14,,
CFB,2024,4,,Oklahoma State,83.29,15,,
CFB,2024,4,,Clemson,82.96,16,,
CFB,2024,4,,Michigan,82.69,17,,
CFB,2024,4,,Iowa State,82.53,18,,
CFB,2024,4,,Louisville,82.46,19,,
CFB,2024,4,,Missouri,82.26,20,,
CFB,2024,4,,Iowa,82.2,21,,
CFB,2024,4,,Texas A&M,81.93,22,,
CFB,2024,4,,Kansas State,81.35,23,,
CFB,2024,4,,Central Florida(UCF),80.58,24,,
CFB,2024,4,,Kentucky,78.92,25,,
CFB,2024,4,,South Carolina,78.7,26,,
CFB,2024,4,,SMU,78.53,27,,
CFB,2024,4,,Boise State,78.33,28,,
CFB,2024,4,,BYU,78.31,29,,
CFB,2024,4,,Florida State,77.88,30,,
CFB,2024,4,,Nebraska,77.43,31,,
CFB,2024,4,,Auburn,77.25,32,,
CFB,2024,4,,Kansas,77.07,33,,
CFB,2024,4,,Washington,76.88,34,,
CFB,2024,4,,Indiana,76.7,35,,
CFB,2024,4,,Florida,76.68,36,,
CFB,2024,4,,West Virginia,76.64,37,,
CFB,2024,4,,Arkansas,76.62,38,,
CFB,2024,4,,Texas Tech,76.39,39,,
CFB,2024,4,,Illinois,76.3,40,,
CFB,2024,4,,Maryland,76.1,41,,
CFB,2024,4,,Baylor,76.1,42,,
CFB,2024,4,,Washington State,75.84,43,,
CFB,2024,4,,Cincinnati,75.79,44,,
CFB,2024,4,,Rutgers,75.73,45,,
CFB,2024,4,,Pittsburgh,75.69,46,,
CFB,2024,4,,TCU,75.53,47,,
CFB,2024,4,,UNLV,75.49,48,,
CFB,2024,4,,Virginia Tech,75.28,49,,
CFB,2024,4,,Wisconsin,75.08,50,,
CFB,2024,4,,California,75.07,51,,
CFB,2024,4,,Colorado,74.92,52,,
CFB,2024,4,,Memphis,74.78,53,,
CFB,2024,4,,South Dakota State,74.52,54,,
CFB,2024,4,,Georgia Tech,74.17,55,,
CFB,2024,4,,Boston College,73.89,56,,
CFB,2024,4,,Arizona,73.76,57,,
CFB,2024,4,,Minnesota,73.69,58,,
CFB,2024,4,,Oregon State,73.37,59,,
CFB,2024,4,,Tulane,73.35,60,,
CFB,2024,4,,Arizona State,73.17,61,,
CFB,2024,4,,Fresno State,71.8,62,,
CFB,2024,4,,Syracuse,71.55,63,,
CFB,2024,4,,James Madison,71.53,64,,
CFB,2024,4,,North Carolina,70.75,65,,
CFB,2024,4,,Duke,70.2,66,,
CFB,2024,4,,Michigan State,70.05,67,,
CFB,2024,4,,Texas State,69.99,68,,
CFB,2024,4,,NC State,69.99,69,,
CFB,2024,4,,Virginia,69.95,70,,
CFB,2024,4,,Liberty,69.49,71,,
CFB,2024,4,,South Florida,69.46,72,,
CFB,2024,4,,UCL,69.01,73,,
CFB,2024,4,,North Dakota State,68.87,74,,
CFB,2024,4,,Houston,68.33,75,,
CFB,2024,4,,Toledo,68.22,76,,
CFB,2024,4,,Stanford,67.82,77,,
CFB,2024,4,,South Alabama,67.7,78,,
CFB,2024,4,,Vanderbilt,67.53,79,,
CFB,2024,4,,Mississippi State,67.46,80,,
CFB,2024,4,,Louisiana-Lafayette,67.22,81,,
CFB,2024,4,,Western Kentucky,67.04,82,,
CFB,2024,4,,Army West Point,66.75,83,,
CFB,2024,4,,Northwestern,66.67,84,,
CFB,2024,4,,Bowling Green,66.34,85,,
CFB,2024,4,,Navy,66.09,86,,
CFB,2024,4,,Miami-Ohio,65.92,87,,
CFB,2024,4,,Wake Forest,65.85,88,,
CFB,2024,4,,San Jose State,65.74,89,,
CFB,2024,4,,Appalachian State,65.47,90,,
CFB,2024,4,,Purdue,65.4,91,,
CFB,2024,4,,UTS,65.38,92,,
CFB,2024,4,,South Dakota,65.31,93,,
CFB,2024,4,,Montana,65.22,94,,
CFB,2024,4,,Marshall,65.08,95,,
CFB,2024,4,,Coastal Carolina,64.86,96,,
CFB,2024,4,,East Carolina,64.22,97,,
CFB,2024,4,,Central Arkansas,64.21,98,,
CFB,2024,4,,Northern Illinois,64.12,99,,
CFB,2024,4,,North Texas,64.08,100,,
CFB,2024,4,,Georgia Southern,64.06,101,,
CFB,2024,4,,Montana State,63.39,102,,
CFB,2024,4,,Troy,63.32,103,,
CFB,2024,4,,Arkansas State,62.63,104,,
CFB,2024,4,,Connecticut,62.47,105,,
CFB,2024,4,,Sam Houston State,62.31,106,,
CFB,2024,4,,Jacksonville State,62.01,107,,
CFB,2024,4,,UAB,61.98,108,,
CFB,2024,4,,Air Force,61.64,109,,
CFB,2024,4,,Old Dominion,61.6,110,,
CFB,2024,4,,North Dakota,61.21,111,,
CFB,2024,4,,Idaho,60.84,112,,
CFB,2024,4,,San Diego State,60.78,113,,
CFB,2024,4,,Colorado State,60.56,114,,
CFB,2024,4,,Sacramento State,60.55,115,,
CFB,2024,4,,Hawai'i,60.37,116,,
CFB,2024,4,,Georgia State,60,117,,
CFB,2024,4,,Rice,59.69,118,,
CFB,2024,4,,Nevada,59.68,119,,
CFB,2024,4,,Ohio,59.06,120,,
CFB,2024,4,,Utah State,58.94,121,,
CFB,2024,4,,Florida Atlantic,58.67,122,,
CFB,2024,4,,Eastern Michigan,58.62,123,,
CFB,2024,4,,Buffalo,58.46,124,,
CFB,2024,4,,Wyoming,58.39,125,,
CFB,2024,4,,Villanova,58.38,126,,
CFB,2024,4,,Western Michigan,57.91,127,,
CFB,2024,4,,Illinois State,57.51,128,,
CFB,2024,4,,Tulsa,57.46,129,,
CFB,2024,4,,Southern Illinois,57.3,130,,
CFB,2024,4,,Yale,57.17,131,,
CFB,2024,4,,Incarnate Word,56.69,132,,
CFB,2024,4,,Weber State,56.65,133,,
CFB,2024,4,,Central Michigan,56.59,134,,
CFB,2024,4,,LouisianaMonroe(ULM),55.88,135,,
CFB,2024,4,,New Mexico,55.86,136,,
CFB,2024,4,,Missouri State,55.63,137,,
CFB,2024,4,,Louisiana Tech,54.94,138,,
CFB,2024,4,,UC Davis,54.86,139,,
CFB,2024,4,,Delaware,54.56,140,,
CFB,2024,4,,Mercer,54.55,141,,
CFB,2024,4,,Ball State,54.49,142,,
CFB,2024,4,,Fla. International,53.97,143,,
CFB,2024,4,,Nicholls State,53.9,144,,
CFB,2024,4,,Temple,53.73,145,,
CFB,2024,4,,Tarleton State,53.71,146,,
CFB,2024,4,,SE Missouri State,53.66,147,,
CFB,2024,4,,William & Mary,53.66,148,,
CFB,2024,4,,Harvard,53.58,149,,
CFB,2024,4,,Charlotte,53.5,150,,
CFB,2024,4,,Chattanooga,53.31,151,,
CFB,2024,4,,Richmond,53.14,152,,
CFB,2024,4,,Southern Miss,52.3,153,,
CFB,2024,4,,UTEP,52.24,154,,
CFB,2024,4,,Tennessee-Martin,51.82,155,,
CFB,2024,4,,New Mexico State,51.81,156,,
CFB,2024,4,,Western Carolina,51.53,157,,
CFB,2024,4,,Stephen F. Austin,51.48,158,,
CFB,2024,4,,Dartmouth,51.3,159,,
CFB,2024,4,,Towson,50.93,160,,
CFB,2024,4,,New Hampshire,50.74,161,,
CFB,2024,4,,Northern Arizona,50.68,162,,
CFB,2024,4,,East Tennessee State,50.52,163,,
CFB,2024,4,,Lafayette,50.37,164,,
CFB,2024,4,,Southern Utah,50.18,165,,
CFB,2024,4,,Northern Iowa,50.12,166,,
CFB,2024,4,,Monmouth-NJ,50.12,167,,
CFB,2024,4,,Youngstown State,50.07,168,,
CFB,2024,4,,Middle Tennessee,49.77,169,,
CFB,2024,4,,Holy Cross,49.41,170,,
CFB,2024,4,,Akron,49.4,171,,
CFB,2024,4,,Furman,49.3,172,,
CFB,2024,4,,McNeese State,48.9,173,,
CFB,2024,4,,Abilene Christian,48.86,174,,
CFB,2024,4,,Idaho State,48.78,175,,
CFB,2024,4,,Gardner-Webb,48.68,176,,
CFB,2024,4,,Albany-NY,48.64,177,,
CFB,2024,4,,Eastern Washington,48.63,178,,
CFB,2024,4,,Pennsylvania,48.57,179,,
CFB,2024,4,,Elon,48.33,180,,
CFB,2024,4,,Eastern Kentucky,47.92,181,,
CFB,2024,4,,Austin Peay,47.75,182,,
CFB,2024,4,,Rhode Island,47.5,183,,
CFB,2024,4,,Kennesaw State,47.3,184,,
CFB,2024,4,,Brown,46.57,185,,
CFB,2024,4,,NC Central,46.51,186,,
CFB,2024,4,,Hampton,45.75,187,,
CFB,2024,4,,Samford,45.34,188,,
CFB,2024,4,,Eastern Illinois,45.28,189,,
CFB,2024,4,,Campbell,45.07,190,,
CFB,2024,4,,Lindenwood,45.05,191,,
CFB,2024,4,,Columbia,45.03,192,,
CFB,2024,4,,Wofford,44.88,193,,
CFB,2024,4,,Murray State,44.57,194,,
CFB,2024,4,,Lamar,44.47,195,,
CFB,2024,4,,Alabama State,44.4,196,,
CFB,2024,4,,Indiana State,44.22,197,,
CFB,2024,4,,Tennessee Tech,44.1,198,,
CFB,2024,4,,Princeton,44.05,199,,
CFB,2024,4,,Florida A&M,43.93,200,,
CFB,2024,4,,Portland State,43.35,201,,
CFB,2024,4,,Massachusetts,43.27,202,,
CFB,2024,4,,Kent State,43.24,203,,
CFB,2024,4,,Grambling State,43.21,204,,
CFB,2024,4,,Duquesne,43.13,205,,
CFB,2024,4,,Morgan State,42.94,206,,
CFB,2024,4,,SE Louisiana,42.78,207,,
CFB,2024,4,,Lehigh,42.72,208,,
CFB,2024,4,,Maine,42.56,209,,
CFB,2024,4,,Colgate,42.47,210,,
CFB,2024,4,,Stony Brook,41.94,211,,
CFB,2024,4,,Drake,41.78,212,,
CFB,2024,4,,Cal Poly-SLO,41.58,213,,
CFB,2024,4,,Butler,41.49,214,,
CFB,2024,4,,Tennessee State,41.47,215,,
CFB,2024,4,,Robert Morris,41.23,216,,
CFB,2024,4,,North Alabama,41.21,217,,
CFB,2024,4,,Jackson State,41.21,218,,
CFB,2024,4,,Howard,40.37,219,,
CFB,2024,4,,Charleston Southern,40.07,220,,
CFB,2024,4,,San Diego,39.87,221,,
CFB,2024,4,,SC State,39.78,222,,
CFB,2024,4,,Fordham,38.85,223,,
CFB,2024,4,,Georgetown,38.77,224,,
CFB,2024,4,,Alcorn State,38.4,225,,
CFB,2024,4,,Southern U.,38.34,226,,
CFB,2024,4,,Cornell,38.32,227,,
CFB,2024,4,,Saint Francis-Pa.,38.27,228,,
CFB,2024,4,,The Citadel,38.21,229,,
CFB,2024,4,,Merrimack,37.83,230,,
CFB,2024,4,,Sacred Heart,37.79,231,,
CFB,2024,4,,Houston Christian,37.67,232,,
CFB,2024,4,,LIU Post,37.63,233,,
CFB,2024,4,,Northern Colorado,37.6,234,,
CFB,2024,4,,Bryant,37.56,235,,
CFB,2024,4,,NC A&T,37.29,236,,
CFB,2024,4,,Texas A&M-Commerce,36.96,237,,
CFB,2024,4,,St. Thomas-Mn.,36.94,238,,
CFB,2024,4,,Dayton,36.84,239,,
CFB,2024,4,,Utah Tech,36.79,240,,
CFB,2024,4,,Norfolk State,36.75,241,,
CFB,2024,4,,Prairie View A&M,36.67,242,,
CFB,2024,4,,Central Connecticut,35.9,243,,
CFB,2024,4,,VMI,35.31,244,,
CFB,2024,4,,Bucknell,35.25,245,,
CFB,2024,4,,Davidson,34.86,246,,
CFB,2024,4,,Bethune-Cookman,34.67,247,,
CFB,2024,4,,Western Illinois,34.65,248,,
CFB,2024,4,,Alabama A&M,34.54,249,,
CFB,2024,4,,Texas Southern,34.5,250,,
CFB,2024,4,,West Georgia,33.97,251,,
CFB,2024,4,,Wagner,33.64,252,,
CFB,2024,4,,Stonehill College,33.55,253,,
CFB,2024,4,,Delaware State,33.52,254,,
CFB,2024,4,,Presbyterian College,32.06,255,,
CFB,2024,4,,Ark.-Pine Bluff,31.79,256,,
CFB,2024,4,,Valparaiso,31.68,257,,
CFB,2024,4,,Morehead State,31.32,258,,
CFB,2024,4,,Mercyhurst,30.47,259,,
CFB,2024,4,,Northwestern State,29.76,260,,
CFB,2024,4,,Marist,29.46,261,,
CFB,2024,4,,Stetson,28.8,262,,
CFB,2024,4,,Miss. Valley State,26.97,263,,
CFB,2024,5,,Texas,93.72,1,,
CFB,2024,5,,Alabama,93.14,2,,
CFB,2024,5,,Georgia,92.91,3,,
CFB,2024,5,,Ohio State,92.48,4,,
CFB,2024,5,,Tennessee,88.92,5,,
CFB,2024,5,,Mississippi,88.72,6,,
CFB,2024,5,,Oregon,88.61,7,,
CFB,2024,5,,Notre Dame,87.15,8,,
CFB,2024,5,,Penn State,86.09,9,,
CFB,2024,5,,Miami-Florida,85.5,10,,
CFB,2024,5,,LSU,84.82,11,,
CFB,2024,5,,Southern California,84.11,12,,
CFB,2024,5,,Kansas State,84.1,13,,
CFB,2024,5,,Clemson,83.63,14,,
CFB,2024,5,,Oklahoma,83.6,15,,
CFB,2024,5,,Iowa State,83.13,16,,
CFB,2024,5,,Louisville,82.24,17,,
CFB,2024,5,,Iowa,82.09,18,,
CFB,2024,5,,Missouri,81.86,19,,
CFB,2024,5,,Utah,81.74,20,,
CFB,2024,5,,Texas A&M,81.7,21,,
CFB,2024,5,,Michigan,81.39,22,,
CFB,2024,5,,Kentucky,80.88,23,,
CFB,2024,5,,SMU,80.84,24,,
CFB,2024,5,,Oklahoma State,80.43,25,,
CFB,2024,5,,Boise State,80.06,26,,
CFB,2024,5,,BYU,79.63,27,,
CFB,2024,5,,South Carolina,79.11,28,,
CFB,2024,5,,UNLV,78.5,29,,
CFB,2024,5,,Nebraska,78.33,30,,
CFB,2024,5,,Indiana,78.14,31,,
CFB,2024,5,,Colorado,78.11,32,,
CFB,2024,5,,Arizona,77.41,33,,
CFB,2024,5,,Central Florida(UCF),77.2,34,,
CFB,2024,5,,TCU,77.15,35,,
CFB,2024,5,,Auburn,76.72,36,,
CFB,2024,5,,Virginia Tech,76.59,37,,
CFB,2024,5,,Texas Tech,76.58,38,,
CFB,2024,5,,Florida,76.45,39,,
CFB,2024,5,,Washington,76.23,40,,
CFB,2024,5,,Arkansas,76.2,41,,
CFB,2024,5,,West Virginia,76.17,42,,
CFB,2024,5,,Tulane,76.12,43,,
CFB,2024,5,,Illinois,76.1,44,,
CFB,2024,5,,Rutgers,76.09,45,,
CFB,2024,5,,Pittsburgh,75.74,46,,
CFB,2024,5,,Baylor,75.34,47,,
CFB,2024,5,,Cincinnati,75.33,48,,
CFB,2024,5,,Maryland,74.96,49,,
CFB,2024,5,,Kansas,74.9,50,,
CFB,2024,5,,California,74.84,51,,
CFB,2024,5,,Florida State,74.83,52,,
CFB,2024,5,,Wisconsin,74.73,53,,
CFB,2024,5,,Minnesota,74.43,54,,
CFB,2024,5,,James Madison,74.38,55,,
CFB,2024,5,,South Dakota State,74.24,56,,
CFB,2024,5,,Washington State,74.06,57,,
CFB,2024,5,,Georgia Tech,73.73,58,,
CFB,2024,5,,Arizona State,73.28,59,,
CFB,2024,5,,Oregon State,73.28,60,,
CFB,2024,5,,Memphis,73,61,,
CFB,2024,5,,Boston College,72.77,62,,
CFB,2024,5,,Syracuse,71.71,63,,
CFB,2024,5,,North Dakota State,71.31,64,,
CFB,2024,5,,North Carolina,71.27,65,,
CFB,2024,5,,Duke,70.64,66,,
CFB,2024,5,,NC State,69.87,67,,
CFB,2024,5,,Virginia,69.86,68,,
CFB,2024,5,,Liberty,69.53,69,,
CFB,2024,5,,Michigan State,69.11,70,,
CFB,2024,5,,Mississippi State,68.98,71,,
CFB,2024,5,,UCL,68.91,72,,
CFB,2024,5,,Toledo,68.64,73,,
CFB,2024,5,,Texas State,68.54,74,,
CFB,2024,5,,Army West Point,68.5,75,,
CFB,2024,5,,Western Kentucky,68.48,76,,
CFB,2024,5,,Navy,68.25,77,,
CFB,2024,5,,Fresno State,67.92,78,,
CFB,2024,5,,Louisiana-Lafayette,67.77,79,,
CFB,2024,5,,Houston,67.5,80,,
CFB,2024,5,,Vanderbilt,67.27,81,,
CFB,2024,5,,South Dakota,67.21,82,,
CFB,2024,5,,Stanford,67.19,83,,
CFB,2024,5,,North Texas,66.74,84,,
CFB,2024,5,,Northwestern,66.24,85,,
CFB,2024,5,,South Alabama,66.01,86,,
CFB,2024,5,,South Florida,65.91,87,,
CFB,2024,5,,Connecticut,65.8,88,,
CFB,2024,5,,Georgia Southern,65.78,89,,
CFB,2024,5,,Appalachian State,65.17,90,,
CFB,2024,5,,San Jose State,65.15,91,,
CFB,2024,5,,East Carolina,65.14,92,,
CFB,2024,5,,Wake Forest,64.96,93,,
CFB,2024,5,,Coastal Carolina,64.92,94,,
CFB,2024,5,,Marshall,64.7,95,,
CFB,2024,5,,Montana State,64.58,96,,
CFB,2024,5,,Bowling Green,64.55,97,,
CFB,2024,5,,Purdue,64.23,98,,
CFB,2024,5,,UTS,63.71,99,,
CFB,2024,5,,Montana,63.42,100,,
